"","product_productid","review_userid","review_helpfulness","review_score"
"2838","B000ANVPPG","A3T3WPACNCY9BO","3/3",5
"2839","B000ANVPPG","A1W7MB0UUI1AZM","3/3",5
"2840","B000ANVPPG","A3Q8V6U8FVUEDQ","3/3",2
"2841","B000ANVPPG","AX8SWWB9837TA","5/6",4
"2842","B000ANVPPG","A2K1K7UTD1K75C","7/9",4
"2843","B000ANVPPG","A2JDYUSI2RILEB","4/5",4
"2844","B000ANVPPG","A1SBIBIIENZDUK","6/8",5
"2845","B000ANVPPG","A10ODC971MDHV8","3/4",5
"2846","B000ANVPPG","A2B73CL3QSYWLB","3/4",4
"2847","B000ANVPPG","AKON7YTSYRU2Y","3/4",4
"2848","B000ANVPPG","A16VIPDOCCVNU7","3/4",4
"2849","B000ANVPPG","A2FOT0QE23VN6J","7/10",3
"2850","B000ANVPPG","AX0QNENO1F5U2","4/6",5
"2851","B000ANVPPG","A1KA5DU45IOZMV","4/6",2
"2852","B000ANVPPG","A3A586DAM756EY","3/5",5
"2853","B003F41T2Q","A15H52OFAOPWZN","90/94",3
"2854","B003F41T2Q","A11FWRP29X2CXE","11/11",5
"2855","B003F41T2Q","A35DG4XGGZW6AV","13/14",4
"2856","B003F41T2Q","A1AN6YIX1JTVJE","20/24",5
"2857","B003F41T2Q","A2N1DAGOS4DTNR","16/19",1
"2858","B003F41T2Q","A3MCQN6VW2H2EN","3/3",2
"2859","B003F41T2Q","A2X688A16UW6LX","3/3",3
"2860","B003F41T2Q","A1H9KB09Z3HPN4","3/3",1
"2861","B003F41T2Q","A2G5J6PGZP3UAI","5/6",5
"2862","B003F41T2Q","A2ED61PGXWDIQD","5/6",2
"2863","B003F41T2Q","A3RQDEOLBWD9H1","6/10",1
"2864","B003F41T2Q","A31R7SO1NATXVZ","4/7",1
"2865","B0009OL90W","ABH4G7TVI6G2T","7/7",4
"2866","B000IOM0RY","ASNP0L5UTDU9O","3/4",1
"2867","B0009OL90M","A177ES0OU5G146","6/7",5
"2868","B0009OL90M","A35JKIPT1W2EEG","5/6",5
"2869","B0009OL90M","A1SADWAPA4APQK","4/5",5
"2870","B0009OL90M","A3J1Y9GGD38UV9","3/4",5
"2871","B005UYF7KY","A22NMPUCP4DAAU","72/72",5
"2872","B005UYF7KY","ACLNARTC3NVJC","84/87",1
"2873","B005UYF7KY","A1B2ZGG4WJFINU","17/18",4
"2874","B005UYF7KY","A6ADO7B6FUVN","8/8",4
"2875","B005UYF7KY","A4IUV0NTMDTTJ","7/7",1
"2876","B005UYF7KY","A3T8IMCKX3KTV5","9/10",4
"2877","B005UYF7KY","A25M4WQXQ9UR1I","9/10",1
"2878","B005UYF7KY","A2N5MIRWYCMNQ0","6/6",5
"2879","B005UYF7KY","A16QODENBJVUI1","5/5",5
"2880","B005UYF7KY","A2GX0AV6R0WA72","5/5",5
"2881","B005UYF7KY","A25V7KAUQZ1W1W","5/5",5
"2882","B005UYF7KY","A3MTGZKXVTQC8D","4/4",5
"2883","B005UYF7KY","AKS9SJTHTU0OM","4/4",4
"2884","B005UYF7KY","A2RJEMTKBOSC3I","6/7",1
"2885","B005UYF7KY","ALN0TTRTLHA4E","8/10",5
"2886","B005UYF7KY","A2QRA8X9RXEBS8","4/6",3
"2887","B005UYF7KY","A1UGJQRZRN3NFS","5/8",5
"2888","B005UYF7KY","A36NUDST4Y5JBA","3/5",5
"2889","B005UYF7KY","A2KE51AMCB4OXY","3/5",5
"2890","B005UYF7KY","A1GEOW1N1G4OFI","3/5",4
"2891","B000ANVPPQ","A2B73CL3QSYWLB","4/5",5
"2892","B000ANVPPQ","A2HAC8QL4Y4Z0S","4/5",5
"2893","B000ANVPPQ","A3FZEGBWI1DFT3","3/4",4
"2894","B000ANVPPQ","AGGB9Z27F0H4G","3/4",1
"2895","B000ANVPPQ","A3LLSFQ0K7LVT","5/7",1
"2896","B000ANVPPQ","A31U10CP2OFVY2","41/41",5
"2897","B000ANVPPQ","AZD7MTO7CZXD1","136/149",5
"2898","B000ANVPPQ","A3MKCR0EU13O16","36/37",5
"2899","B000ANVPPQ","AAUAOPPH3PBB2","16/16",5
"2900","B000ANVPPQ","A1A16MM4NTZ1HQ","3/8",5
"2901","B000ANVPPQ","A2IPIYDOVU0W1I","14/15",2
"2902","B000ANVPPQ","A1HQT1UF22W2BN","10/10",1
"2903","B000ANVPPQ","AB2G52VQUY8PZ","10/10",1
"2904","B000ANVPPQ","A3TPPVIF15FHA6","13/14",1
"2905","B000ANVPPQ","A2XRZV63X79YSJ","16/18",5
"2906","B000ANVPPQ","A1GDNVDLA3KRDO","9/9",1
"2907","B000ANVPPQ","A3GN9I0UYV08LC","8/8",5
"2908","B000ANVPPQ","A1378OG00EZQFO","10/11",1
"2909","B000ANVPPQ","AIL0UQJUOOTI7","10/11",5
"2910","B000ANVPPQ","AO17PJ82NZOY7","10/12",5
"2911","B000ANVPPQ","A1OTGBG66P6K5Y","9/11",5
"2912","B000ANVPPQ","A1OSORFH948MJ","9/11",3
"2913","B000ANVPPQ","A2XWODG1K8M6AZ","9/11",1
"2914","B000ANVPPQ","A3P9SIZO5VP0MJ","4/4",5
"2915","B000ANVPPQ","AC0HPFQVBZVGY","4/4",5
"2916","B000ANVPPQ","ATZ5ILAPTLZ2B","4/4",5
"2917","B000ANVPPQ","A3EPJSPH03AS29","4/4",5
"2918","B000ANVPPQ","A2D9UXPAPP2VIC","4/4",5
"2919","B000ANVPPQ","A1HCYES1U9PVDE","4/4",5
"2920","B000ANVPPQ","A2NLIB986TEESZ","4/4",4
"2921","B000ANVPPQ","A35UU0AL4GYBU1","4/4",1
"2922","B000ANVPPQ","AR99RRGLJLSXD","6/7",1
"2923","B000ANVPPQ","AHMH9ROH7QBN2","6/7",3
"2924","B000ANVPPQ","A34L368B7ESJRR","3/3",5
"2925","B000ANVPPQ","A3H26XADDAO7D","3/3",4
"2926","B000ANVPPQ","A1U0EI67Z5FM2T","3/3",2
"2927","B000ANVPPQ","A3UG43ALMDU2KC","3/3",1
"2928","B000ANVPPQ","A2PNF064IMGTAB","3/3",3
"2929","B000ANVPPQ","A36RS7KTNOBROF","3/3",5
"2930","B000ANVPPQ","ABLOQZIL42W7I","3/3",5
"2931","B000ANVPPQ","A3KROYMQ61M7A","3/3",4
"2932","B000ANVPPQ","A23THR7VJ5LDHD","5/6",5
"2933","B000ANVPPQ","A3VQSFORKH8B7O","7/9",5
"2934","B000ANVPPQ","A2IS60CL9GANCX","7/9",1
"2935","6304277490.0","A14K638DHV122X","6/6",4
"2936","B001IDSZ1O","A2WSI8HOWHFDOT","63/65",5
"2937","B001IDSZ1O","A26JGAM6GZMM4V","80/85",5
"2938","B001IDSZ1O","A21PREXEN6AEXS","33/34",5
"2939","B001IDSZ1O","AQ8DU6XVA3USJ","13/13",5
"2940","B001IDSZ1O","A3U8TZ60M78NFL","8/8",5
"2941","B001IDSZ1O","A2Z28WKY1LHBKY","7/7",5
"2942","B001IDSZ1O","A363QRXP83K8ZE","7/7",4
"2943","B001IDSZ1O","A2V3P1XE33NYC3","16/20",5
"2944","B001IDSZ1O","A19UFCMSFGOZ2K","5/5",4
"2945","B001IDSZ1O","A2U0WL1D6SRTO3","5/5",4
"2946","B001IDSZ1O","AGZVS6M8XJGN6","4/4",4
"2947","B001IDSZ1O","A2I4VTPKGSQZ75","4/4",4
"2948","B001IDSZ1O","A1KP0IVWU0RQ0A","3/3",5
"2949","B001IDSZ1O","A3TI9QRO55WSE9","3/3",5
"2950","B001IDSZ1O","A1OSORFH948MJ","3/3",4
"2951","B001IDSZ1O","A2CT2SA6KFE8GC","5/6",5
"2952","B001IDSZ1O","A30T2B7RFWGYNU","4/5",3
"2953","B001IDSZ1O","AA8EHC84O520","3/4",5
"2954","B001IDSZ1O","A1G5LJ8T1IGYC5","3/4",5
"2955","B001IDSZ1O","AOEQEZ9U8AJZ9","3/4",4
"2956","B001IDSZ1O","AYMZTWBG0V53W","3/4",4
"2957","B001IDSZ1O","AAECAHBNP1VD2","6/9",3
"2958","B001IDSZ1O","ATDBWYU6MJNQ3","4/6",5
"2959","B001IDSZ1O","A2FLF8FFM506VM","4/6",5
"2960","B001IDSZ1O","A12IQ99MWM9YQ8","5/8",3
"2961","B001IDSZ1O","A1EI65WJC85U68","5/8",3
"2962","B001IDSZ1O","A18TUHWYC2ATET","3/5",5
"2963","B001IDSZ1O","A3H7CQSBMIKE2W","3/5",4
"2964","B001IDSZ1O","AL3P8PM5Z9UNK","3/5",5
"2965","B001IDSZ1O","A318IW0GMM53CP","4/8",4
"2966","B001DBQAZY","A2W6II91WM00TY","16/16",5
"2967","B001DBQAZY","A2V39QEPV8X3AS","5/5",5
"2968","B001DBQAZY","A19DIPPOJWQGGS","3/3",5
"2969","6304675771.0","A1YWUPCT83WY48","77/84",5
"2970","6304675771.0","A2BYFF97CPQT44","35/36",5
"2971","6304675771.0","A1LVZOK9F7K4CN","59/67",5
"2972","6304675771.0","AGOPJZFEL0Q1E","14/15",5
"2973","6304675771.0","A78UK4PFXMLH4","10/10",5
"2974","6304675771.0","A3FDEI5P21XX6S","8/8",5
"2975","6304675771.0","A39NG03UX45MBP","9/10",4
"2976","6304675771.0","A1C2P5HX5RLPAX","6/6",5
"2977","6304675771.0","A1SZ1CNTGI22PY","11/13",5
"2978","6304675771.0","AKKMR020ZT34N","5/5",5
"2979","6304675771.0","A3NM0RAYSL6PA8","3/6",3
"2980","6304675771.0","AH24HR3A19LP5","5/5",5
"2981","6304675771.0","A1DASCIWTWKKG3","5/5",5
"2982","6304675771.0","A2D5BGCNBZVN93","4/4",5
"2983","6304675771.0","A2L7JN8R6GQE0F","3/10",2
"2984","6304675771.0","A2592Z35XURZCH","5/15",1
"2985","6304675771.0","A2ARO4DGBHMVFM","6/24",2
"2986","6304675771.0","A3TZLMZVP5H5J4","4/53",1
"2987","6304675771.0","A2NU4R3C55R7SR","4/56",1
"2988","6304675771.0","A3O2RCKAMSE9X7","3/3",5
"2989","6304675771.0","A2YAABMT80RLYA","3/3",5
"2990","6304675771.0","A2M1N8G4W4END8","3/3",4
"2991","6304675771.0","A36WO00NGSZZ3J","3/3",3
"2992","6304675771.0","A2M6Q0M563E6V6","3/3",5
"2993","6304675771.0","A30T2B7RFWGYNU","3/3",5
"2994","6304675771.0","A2W3HLHIA9UP4D","3/3",4
"2995","6304675771.0","A2T0XBQM7N923Y","5/6",5
"2996","6304675771.0","A12VP0GD5V8UKB","5/6",5
"2997","6304675771.0","A1ZMEENAGDXJWG","5/6",2
"2998","B00925T8YI","AZCHJ4JB2ZPI4","4/4",5
"2999","B0000VD0AG","A1TYI5IW872FYF","12/12",4
"3000","B0000VD0AG","A16JDFVP7SB9UX","9/10",5
"3001","B0000VD0AG","A16IM9MYTHCKYQ","3/3",5
"3002","B000YYVLSW","AZYWD0WPB2YFR","5/8",1
"3003","B00007JZYP","A25XJA7NCGB2JI","5/5",4
"3004","B00007JZYP","A13VVN5MJGJRRM","7/8",2
"3005","B00007JZYP","A2HMOL6OCB5A51","3/3",5
"3006","B000BNXD28","A1KGN18CW3HK4O","8/8",5
"3007","B000BNXD28","A37PV5GMP2ILJC","25/32",4
"3008","B000BNXD28","A3EIIWARUPH6MR","3/3",5
"3009","B000BNXD28","A3GNM3XARXPUV8","10/14",3
"3010","B000BNXD28","A2FWL5ML3C1U2W","5/7",3
"3011","B000035P4U","A3VNNH6P6MTPFJ","19/21",5
"3012","B000ANVPP6","A1GHUN5HXMHZ89","115/127",4
"3013","B000ANVPP6","A3V6Z4RCDGRC44","42/45",5
"3014","B000ANVPP6","A7Y6AVS576M03","53/58",5
"3015","B000ANVPP6","AFJZJPUH14ANV","14/14",5
"3016","B000ANVPP6","A1I9B4PSCDDWOO","10/11",5
"3017","B000ANVPP6","A2364DJDJWF5LO","7/7",5
"3018","B000ANVPP6","A81P47EIXM8HA","6/6",5
"3019","B000ANVPP6","A3PD6WWOPKPLJ9","6/6",5
"3020","B000ANVPP6","A1KP0IVWU0RQ0A","5/5",5
"3021","B000ANVPP6","A47A2OWBCB24","5/5",5
"3022","B000ANVPP6","A2Q13PHEXGR48Q","5/5",4
"3023","B000ANVPP6","A2RSQRFK2GCQFT","5/5",5
"3024","B000ANVPP6","AGZVS6M8XJGN6","10/12",4
"3025","B000ANVPP6","A27FN4HAYH2JDI","10/12",1
"3026","B000ANVPP6","AQBRMBQ99ESI7","4/4",5
"3027","B000ANVPP6","A20JYIHL1W1U54","4/4",5
"3028","B000ANVPP6","APSA9L4W878G0","4/4",5
"3029","B000ANVPP6","A8BLRHHSMFJ5G","4/4",4
"3030","B000ANVPP6","A10GTH3X4FSVYS","4/4",3
"3031","B000ANVPP6","AVE8XRQXQ86TU","4/4",4
"3032","B000ANVPP6","A2A4ZMW2U0FIJF","6/7",5
"3033","B000ANVPP6","A3GN9I0UYV08LC","3/3",4
"3034","B000ANVPP6","A25C6UL3BX7EPD","3/3",4
"3035","B000ANVPP6","A31I3HXMD5H1EL","3/3",4
"3036","B000ANVPP6","A3T3WPACNCY9BO","3/3",5
"3037","B000ANVPP6","A1W7MB0UUI1AZM","3/3",5
"3038","B000ANVPP6","A3Q8V6U8FVUEDQ","3/3",2
"3039","B000ANVPP6","AX8SWWB9837TA","5/6",4
"3040","B000ANVPP6","A2K1K7UTD1K75C","7/9",4
"3041","B000ANVPP6","A2JDYUSI2RILEB","4/5",4
"3042","B000ANVPP6","A1SBIBIIENZDUK","6/8",5
"3043","B000ANVPP6","A10ODC971MDHV8","3/4",5
"3044","B000ANVPP6","A2B73CL3QSYWLB","3/4",4
"3045","B000ANVPP6","AKON7YTSYRU2Y","3/4",4
"3046","B000ANVPP6","A16VIPDOCCVNU7","3/4",4
"3047","B000ANVPP6","A2FOT0QE23VN6J","7/10",3
"3048","B000ANVPP6","AX0QNENO1F5U2","4/6",5
"3049","B000ANVPP6","A1KA5DU45IOZMV","4/6",2
"3050","B000ANVPP6","A3A586DAM756EY","3/5",5
"3051","B003PX4S9I","A1AHI8CUE3OQI4","4/10",1
"3052","B003PX4S9I","A2JP0URFHXP6DO","127/133",5
"3053","B003PX4S9I","A5TZXWU8AALIC","37/40",4
"3054","B003PX4S9I","ASZEK2N0EYMXG","93/109",1
"3055","B003PX4S9I","A3S6Z7A6SHC6KR","36/43",5
"3056","B003PX4S9I","A1GHUN5HXMHZ89","9/9",5
"3057","B003PX4S9I","A3UEXFWSF3R2F8","8/8",4
"3058","B003PX4S9I","AMNNPDX9MFEUD","8/8",5
"3059","B003PX4S9I","A2F7CCPK4QL359","7/7",5
"3060","B003PX4S9I","A1ISW6NMR45Y71","6/6",5
"3061","B003PX4S9I","ADZ9JE0W9I0XU","6/6",4
"3062","B003PX4S9I","A2BK7U7J6ZRAFD","3/3",4
"3063","B003PX4S9I","A1KLZIOBN190AD","3/3",5
"3064","B003PX4S9I","A178DN4T1XXAT","19/26",1
"3065","B003PX4S9I","A3OM4F3ER7YLLD","3/4",4
"3066","B003PX4S9I","A2UAX5WTHHKBBF","3/4",4
"3067","B003PX4S9I","A29COAL60SB48B","3/4",5
"3068","B003PX4S9I","ALC9I2R1PMSWS","3/5",3
"3069","B0009PW3QK","A2ZHB7E544QLLQ","5/5",5
"3070","B0009PW3QK","A2RE0QMIABZPJU","7/9",5
"3071","B0009PW3QK","A1JVWZR2QI46LN","3/6",4
"3072","B00026L92K","A1L43KWWR05PCS","8/8",3
"3073","B006QUF0QW","A34D06JL7LC6MU","24/26",5
"3074","B006QUF0QW","A1ACKG6A17C4S","14/16",5
"3075","B006QUF0QW","ABO2ZI2Y5DQ9T","14/16",3
"3076","B006QUF0QW","AA0Y6M1TKHNHN","5/5",4
"3077","B006QUF0QW","A2R6RA8FRBS608","5/5",5
"3078","B006QUF0QW","A2PN7Z2VTHICL8","5/5",4
"3079","B006QUF0QW","A2M3ZIWBWNW659","4/4",5
"3080","B006QUF0QW","A1ZLFCUF4XX7RZ","4/4",5
"3081","B006QUF0QW","A3PCZKVZIXZ1WM","13/17",4
"3082","B006QUF0QW","AK3CXOZ9AEA8Z","3/3",5
"3083","B006QUF0QW","A1RRC3ESHQW0YQ","9/12",4
"3084","B006QUF0QW","A8Z9VWPHM2P99","4/5",5
"3085","B006QUF0QW","A2EBLL2OYEQJN9","16/26",3
"3086","B006QUF0QW","A328S9RN3U5M68","6/11",3
"3087","B006QUF0QW","A15MKOR4KFOKMJ","5/14",3
"3088","B002EWD0IG","A2B8GXSCB1R05T","10/10",5
"3089","B00004YVV8","A3INMIZIYJ9BQ4","16/17",4
"3090","B00004YVV8","A1WJ59N7LLU1K3","6/6",3
"3091","B00004YVV8","A2YRPFXBNK4MZS","3/5",2
"3092","B008ROG898","AT6CZDCP4TRGA","29/30",5
"3093","B008ROG898","AR2SYFBD3HCCI","11/12",4
"3094","B008ROG898","A235AEF2IXQMU9","5/11",5
"3095","B00020X8MA","AQT1F5LVJMMT3","26/28",1
"3096","B00020X8MA","A20Y3IHB3LQY7T","24/27",1
"3097","B00020X8MA","A2ZS1Z72QJEV3J","6/12",5
"3098","B00020X8MA","A2QQ60XL9HFVMK","4/9",1
"3099","793927560.0","A7G8EBURXXDT3","4/4",5
"3100","B000WCN8T6","ATKVDKXO3Q6ZM","69/69",5
"3101","B000WCN8T6","A2R4B4N5ECSWX4","14/15",4
"3102","B000WCN8T6","AQF3D0KX5SFCM","9/9",4
"3103","B000WCN8T6","A2E6MBKMQRWLVU","12/13",5
"3104","B000WCN8T6","A9Z5DW6KO8ASM","8/8",5
"3105","B000WCN8T6","A16OJQFTORZWIA","3/3",5
"3106","B005ZMBBR4","A1AZ2GJ6S8SUCE","17/20",4
"3107","B005ZMBBR4","A14XW8BJGEBM91","32/40",5
"3108","B005ZMBBR4","A31ZIKDB57Q1TO","30/41",3
"3109","B005ZMBBR4","A28Z84QTQ3ZLF3","5/6",3
"3110","B005ZMBBR4","AAZRWLML88IZK","9/12",1
"3111","B005ZMBBR4","A166EDWJV942KY","3/4",3
"3112","B005ZMBBR4","A1W3BBFXC2KV95","8/12",5
"3113","B005ZMBBR4","A36INLW8OL3A73","7/11",2
"3114","B005ZMBBR4","A1J2XA4QEZ2P92","6/10",5
"3115","B005ZMBBR4","ACT23DA95IX31","4/7",3
"3116","B005ZMBBR4","A3APW42N5MRVWT","6/14",2
"3117","B005ZMBBR4","A1CSOF9EOTPVEO","7/17",1
"3118","B0001ADAVK","A1TK6R2JSC97HL","5/8",2
"3119","B0001ADAVK","A2RQ0AT4XZUIXL","5/8",2
"3120","B0001ADAVK","A4C3IIV53RP8L","5/8",2
"3121","B0001ADAVK","A17Z3RGORC73LZ","25/39",2
"3122","B0001ADAVK","A3HD49D8511MFB","3/5",4
"3123","B0001ADAVK","ABO2ZI2Y5DQ9T","3/5",2
"3124","B0001ADAVK","A2ZVERVFM25MJT","4/8",1
"3125","B0001ADAVK","A1XZJ32DJS8YV2","4/8",4
"3126","B0001ADAVK","A1KLWBTVVXOQ8F","10/18",1
"3127","B0001ADAVK","A2B7BUH8834Y6M","106/121",5
"3128","B0001ADAVK","A1L43KWWR05PCS","38/41",5
"3129","B0001ADAVK","A107H3XGCV6Y4Q","18/19",5
"3130","B0001ADAVK","A6WZWT88O1J5Q","9/9",5
"3131","B0001ADAVK","A2P49WD75WHAG5","9/9",4
"3132","B0001ADAVK","A17FVOFZ2ZRYSW","10/11",4
"3133","B0001ADAVK","A2HQEIM47IPIB6","7/7",5
"3134","B0001ADAVK","A3CQ2BQ67AUAOX","7/7",5
"3135","B0001ADAVK","A3DT7E44JHMH94","9/10",3
"3136","B0001ADAVK","A1FPFWDC1ASYNJ","6/6",4
"3137","B0001ADAVK","A1M8ZQ24JO7EH9","8/20",1
"3138","B0001ADAVK","A1N2WWPJE6DZNJ","5/15",2
"3139","B0001ADAVK","A1FVWEYG0NTAV1","3/14",1
"3140","B0001ADAVK","A1DMLQW57SKCWI","3/14",1
"3141","B0001ADAVK","A6ARHT06FJE8O","4/18",1
"3142","B0001ADAVK","A1G9FX1KV45N41","5/5",5
"3143","B0001ADAVK","A3T28DDGUAVG53","5/5",4
"3144","B0001ADAVK","A2XBSPGHK2G6VQ","5/5",4
"3145","B0001ADAVK","A12X2J7AVZ04IQ","5/5",4
"3146","B0001ADAVK","A101LE0G4T2RD0","3/3",5
"3147","B0001ADAVK","ARXQPCLEIGYIR","3/3",5
"3148","B0001ADAVK","A2EBR70V6P9W0N","3/3",5
"3149","B0001ADAVK","A3KEZLJ59C1JVH","3/3",4
"3150","B0001ADAVK","AOYTQFRLD8VLP","5/6",5
"3151","B0001ADAVK","A2WRYMOJJ5WICS","5/6",5
"3152","B0001ADAVK","A1CDNTB7377YH2","3/4",4
"3153","B0001ADAVK","A3572FTYUQQW3P","5/7",3
"3154","B0001ADAVK","A2ASIT0JYIGHTA","4/6",4
"3155","B008YKQC6E","A6GMEO3VRY51S","5/5",5
"3156","B008YKQC6E","A2CG33T6021OWU","3/3",5
"3157","B001PPLJNQ","A2CR7FJ2DI0GH1","5/5",4
"3158","B0000D0YWG","A2IMPYQLMUXER0","13/13",2
"3159","B0000D0YWG","A314SSNNBPKWAE","11/12",5
"3160","B0000D0YWG","A1CC0MS667PXTU","6/6",2
"3161","B0000D0YWG","AKDPMCU441JEB","5/7",4
"3162","B000FP2PEE","A1BSA97YEEWLY1","9/10",5
"3163","B000FP2PEE","A3ERVC5N6L0487","7/9",2
"3164","B000FP2PEE","A3EJYKHPY2A5ZP","3/5",5
"3165","6302510163.0","A30TK6U7DNS82R","6/6",4
"3166","6302181585.0","A3MCQSIBV7QW8Q","9/9",3
"3167","6302181585.0","A20JYIHL1W1U54","6/6",5
"3168","6302181585.0","A215MS6IKYK1S1","4/6",5
"3169","B000MDH5US","A2XB8M3NXW9Q0O","3/3",4
"3170","B001QB5SCM","A25NILXDDWNXQ9","3/6",5
"3171","B001QB5SCM","A7KQB3WGH6HT7","6/11",1
"3172","B001QB5SCM","A2OD8XUHGTKWZO","4/8",3
"3173","B001QB5SCM","A3IX4T9D2S4PJ2","4/13",1
"3174","B001QB5SCM","A2YRKEKFPX2BH4","8/23",1
"3175","B001QB5SCM","A1R602SXNGOMJ4","3/15",2
"3176","B001QB5SCM","A1ADZ1TFZCP6SM","6/22",1
"3177","B001QB5SCM","AS558SNWF1DXG","31/34",4
"3178","B001QB5SCM","A1TWTULVD6F22O","72/87",4
"3179","B001QB5SCM","A1TJPMB7N776WS","48/60",4
"3180","B001QB5SCM","AX1QTOOXPVD8L","12/13",3
"3181","B001QB5SCM","A607VWXE6UUW4","10/11",5
"3182","B001QB5SCM","A3Q1FVRV0CRYTH","7/7",5
"3183","B001QB5SCM","A3PP64HMEYIGF0","6/6",4
"3184","B001QB5SCM","AY69ZK7G6CNYJ","6/6",4
"3185","B001QB5SCM","A1K91NL0QA3TC9","6/6",5
"3186","B001QB5SCM","A2RLK9KKVGEETZ","6/6",4
"3187","B001QB5SCM","AC8VE4MH1JQGO","5/5",4
"3188","B001QB5SCM","A3HWGTXNO2O86J","5/5",5
"3189","B001QB5SCM","A2ARG69WZQHRKT","5/5",5
"3190","B001QB5SCM","A1I7QGUDP043DG","5/5",5
"3191","B001QB5SCM","A23KDYA7YGPEWW","5/5",5
"3192","B001QB5SCM","AL5OEDM8TPTKV","4/4",4
"3193","B001QB5SCM","A328S9RN3U5M68","4/4",4
"3194","B001QB5SCM","A14482T71JR6VU","4/4",4
"3195","B001QB5SCM","A1XWMRORNEC0IY","4/4",4
"3196","B001QB5SCM","A1SPB225CVTRUU","4/4",4
"3197","B001QB5SCM","ASJ89T42CIUHU","4/4",5
"3198","B001QB5SCM","AT3HPRDUHI4LV","3/3",4
"3199","B001QB5SCM","A2NJO6YE954DBH","3/3",4
"3200","B001QB5SCM","A1ER5AYS3FQ9O3","3/3",4
"3201","B001QB5SCM","A3M2WW0PO34B94","3/3",4
"3202","B001QB5SCM","A4JV4W0KN26GT","3/3",5
"3203","B001QB5SCM","A2SW3WRQEKLIC","3/3",5
"3204","B001QB5SCM","A2I0CEBYLTLMXS","3/3",5
"3205","B001QB5SCM","ADU4T2UUZ9946","3/3",5
"3206","B001QB5SCM","A3KEZLJ59C1JVH","3/3",4
"3207","B001QB5SCM","A2A37CA2585XG7","3/3",5
"3208","B001QB5SCM","A2BCDP4UNI99M3","3/3",5
"3209","B001QB5SCM","ASIA7V7CBSKD3","5/6",4
"3210","B001QB5SCM","A633NIAR4JJAR","4/5",5
"3211","B001QB5SCM","A4D6WQ20F1WYC","4/5",2
"3212","B001QB5SCM","A2O6A5YV8R4GL6","4/5",5
"3213","B001QB5SCM","A1IOJE0W1NXOSE","3/4",4
"3214","B001QB5SCM","ABO2ZI2Y5DQ9T","3/4",4
"3215","B001QB5SCM","A19ZXK9HHVRV1X","3/4",3
"3216","B001QB5SCM","A2SZ72VFAXAQCF","3/4",3
"3217","B001QB5SCM","A31MFU14LNQAHU","4/6",2
"3218","B001QB5SCM","A1DZKOOMMJM1MI","4/6",4
"3219","6302949041.0","AQ4NJ2T9PVI3L","12/12",5
"3220","6302949041.0","A3MGJVPJBNPSEJ","7/8",5
"3221","B008IG0F7G","A1I6X5NZ4V27IA","10/10",4
"3222","B008IG0F7G","A2ZELOPYDRS6VU","11/12",3
"3223","6305746540.0","A3BNZ857BVLWTI","16/16",4
"3224","6305746540.0","A2FEJIORC1MBG3","7/7",3
"3225","6305746540.0","A328S9RN3U5M68","6/6",4
"3226","6305746540.0","A2OQP6Y77CAK8H","5/5",4
"3227","6305746540.0","A319SKSB556033","7/11",4
"3228","B0009PBLO0","A108TSS06UWF1","15/15",5
"3229","B0009PBLO0","AJKWF4W7QD4NS","12/13",4
"3230","B0009PBLO0","ALRODA4I2H7J9","10/12",2
"3231","B0009PBLO0","A3DL686B8JEM8A","3/4",5
"3232","B0009PBLO0","A16QODENBJVUI1","35/55",4
"3233","B0009PBLO0","A1XO58KR12PC91","6/14",3
"3234","B003BM374K","A3M4C2VDWYJSSA","47/47",5
"3235","B003BM374K","A1YLR9N1VTB7WA","20/20",5
"3236","B003BM374K","A5OZJYDXIVGT5","17/17",5
"3237","B003BM374K","A2TCODR9XGQ4QP","9/9",5
"3238","B003BM374K","A2DF325SNSGH2R","6/6",5
"3239","B003BM374K","A1NIGUK4M2ST8","5/5",5
"3240","B003BM374K","A3IEYJ6OB700VR","5/5",3
"3241","B003BM374K","A2CNRFKA1KOGYJ","3/3",5
"3242","B003BM374K","A37EZM56CVI777","3/3",5
"3243","B003BM374K","A1F88BRNHSGSLC","3/3",3
"3244","B003BM374K","A1POFVVXUZR3IQ","3/3",4
"3245","B003BM374K","A1OF2CZF8QDLTL","3/4",5
"3246","B003BM374K","A16QNRJ1W6UGPQ","3/4",5
"3247","B003BM374K","A1QDT1KK6LZI9T","5/8",1
"3248","B003BM374K","A2A7NHE5HTK79N","3/6",5
"3249","B003BM374K","AZQ85CCQBEG0X","13/31",1
"3250","B0012Q3SYG","A81P47EIXM8HA","27/28",5
"3251","B0012Q3SYG","A32GCOTGFJ9XC3","26/28",5
"3252","B0012Q3SYG","AVZUVRF7MFS24","17/18",5
"3253","B0012Q3SYG","A3894OZE4DQIS","3/3",3
"3254","B0012Q3SYG","A344A4O44YQMU0","5/7",5
"3255","B0012Q3SYG","AZZ109YL80ZX0","4/18",5
"3256","B0002B55DE","A2RVUV60A2SG1P","4/5",2
"3257","B0002B55DE","A3OQBKJIS1HVIZ","10/14",1
"3258","B0002B55DE","A1SH2M0LXT323","203/204",5
"3259","B0002B55DE","A9F3QU8S3JELS","130/135",4
"3260","B0002B55DE","A3P01JK5ZY6DID","79/80",5
"3261","B0002B55DE","A39C5FY492Z3YM","45/46",5
"3262","B0002B55DE","A3JPFWKS83R49V","30/30",4
