product_productid,review_userid,review_helpfulness,review_score
6304170408.0,A3IOU25XZ0XPOI,0/0,5.0
6304170408.0,A28HAY151KOVU7,0/0,5.0
6304170408.0,A3E5KFCYN26O2B,0/0,5.0
6304170408.0,A1Y1CCGH30LCQU,0/0,5.0
6304170408.0,A5PMZNYGA99H,0/0,5.0
6304170408.0,ACM72VHWE2YLR,0/0,5.0
6304170408.0,AGQNCO2L11ZVS,0/0,5.0
6304170408.0,A1EVV74UQYVKRY,0/0,5.0
6304170408.0,A2IOEBDXUP9OM4,0/0,5.0
6304170408.0,AIKVLU1HAV0ZQ,0/0,5.0
6304170408.0,AQSOJ8O079B5E,0/0,4.0
6304170408.0,A3TEQ8XOI7QKRF,0/0,5.0
6304170408.0,A11YLXN65JPQV0,0/0,5.0
6304170408.0,A261Z30883LMFU,0/0,5.0
6304170408.0,A1DGWTM8BK6D9I,0/0,5.0
6304170408.0,A3BEXLAOXLDWQE,0/0,5.0
6304170408.0,AQP0ZARDB6SLN,0/1,5.0
6304170408.0,A3MKBZ5Y2BN6JJ,0/41,1.0
B000050X30,A2ESPO82J1O9IE,4/4,3.0
B000050X30,A1CACKUQON0QMO,16/21,2.0
B000050X30,AXO05YATQPN46,3/3,4.0
B000050X30,AQB5B2OZQHKYS,5/6,5.0
B000050X30,A4AJLTENCECTQ,5/6,5.0
B000050X30,A2MGN5UJVWUYII,3/4,3.0
B000050X30,A1ZKOEGDX28LNT,0/1,3.0
B000050X30,A32U96RR2TCPA3,3/6,3.0
B000050X31,A2XNT187XMCHMC,70/76,5.0
B000050X31,A1O2I89W4P5928,34/35,5.0
B000050X31,A1FTKZQL7FAENV,13/17,4.0
B000050X31,AEJEVGGLF36MJ,2/2,5.0
B000050X31,AYDIQRECV0UJ7,4/5,5.0
B000050X31,A27D5EVE277NP,8/11,5.0
B000050X31,A2I78ET1DHHRAT,12/17,3.0
B000050X31,A2MGN5UJVWUYII,1/1,4.0
B000050X31,A2HQV4IC02O23F,1/1,5.0
B000050X31,ATP5O28WGNT7K,4/6,4.0
B000050X31,A1111SRNHKYHF4,23/35,5.0
B000050X31,A2M4YCGZCZWQFC,0/0,5.0
B000050X31,A1FPHI7OOOBH1T,0/0,5.0
B000050X31,A143D4AQF3HWLZ,0/0,5.0
B000050X31,A2VJ80PM1G00QV,0/0,5.0
B000050X31,A2NHPOAUX5YOJT,0/0,5.0
B000050X31,A1K599CFNJ1AU1,0/0,4.0
B000050X31,ASS8KYIKJA3Q1,0/0,5.0
B000050X31,A1JQKSUKM5N2ZH,9/14,3.0
B000050X31,A1J26MG0NAFCLA,4/7,5.0
B000050X31,A2QZ01DY3Y1POZ,1/1,4.0
B000050X31,A2FVXG5509MN50,3/6,4.0
B000050X31,A31ARSC1LGY8WK,5/10,2.0
B000050X31,A397UAKWFAB6EO,14/26,2.0
B000050X31,A1OVZOE1T8YHXQ,1/4,5.0
B000050X31,A2UQ0YSS3SXOO7,1/4,1.0
B000050X31,A1DAPT92HVSSSR,12/25,3.0
B000050X31,A1RU9NKA69XN4W,9/25,1.0
B000050X31,A2VYJ7ZDLY1VC9,16/44,1.0
B000OF2T6E,A1SNBSE1LRAKDU,0/0,5.0
B00005NKBE,A3GRJORF60WH2B,0/0,5.0
B00005NKBE,A2B3Z2QHW3V35S,0/0,5.0
B00005NKBE,A11S3Q9PP4AUCV,0/0,5.0
B00005NKBE,A370Z6I5GBWU44,0/0,3.0
B00005NKBE,A12X2J7AVZ04IQ,0/0,5.0
B00005NKBE,A1AXS1RSUYR93J,0/0,5.0
B00005NKBE,A18WUMSAXQ4R0O,0/0,5.0
B00005NKBE,A227VHOE37Q0KR,0/0,5.0
B00005NKBE,A3IMRBMQTXXKTC,0/0,5.0
B00005NKBE,A3PCTD8QM1BIXI,0/0,3.0
B00005NKBE,A20OQ8056XS7L4,0/0,4.0
B00005NKBE,A26MRZ0JIY5WAR,0/0,3.0
B00005NKBE,A220FJEQNGMSRN,0/0,3.0
B00005NKBE,A339SOLIQ47JGO,0/0,5.0
B00005NKBE,AN5JKPFVNFYTU,0/0,4.0
B00005NKBE,A16SWC3WWVAD9C,0/0,4.0
B00005NKBE,ACOO1NZKALM44,0/0,3.0
B00005NKBE,A3KB1H0S7T6JX1,0/0,4.0
B00005NKBE,A1CKZ7AXPIJYZ5,0/0,3.0
B00005NKBE,A1ZF5Q0O3598H4,0/0,5.0
B00005NKBE,A2IWKATSFIBHJD,0/0,5.0
B00005NKBE,AQPK52JT5LPA3,0/0,4.0
B00005NKBE,A32T2LT9JQBA6,0/0,4.0
B00005NKBE,A319YRDK8Y39N,0/0,3.0
B00005NKBE,A1MJMYLRTZ76ZX,0/0,3.0
B00005NKBE,A1P703Y7O9WEP1,0/0,2.0
B00005NKBE,A1CZICCYP2M5PX,0/0,4.0
B00005NKBE,A19ZXK9HHVRV1X,0/0,2.0
B00005NKBE,A3CWH6VKCTJAD,0/0,3.0
B00005NKBE,A2MFNDNS1L7D16,0/0,3.0
B00005NKBE,A97B72F4UI8FA,0/0,5.0
B00005NKBE,A173G0GN4479RG,0/0,4.0
B00005NKBE,A3BXK3HE0XUG7,0/0,3.0
B00005NKBE,A22GC0JJTY54QP,1/2,1.0
B00005NKBE,A51IK68MWKV5R,1/2,2.0
B00005NKBE,ABOESOG8ON6Y4,10/17,2.0
B00005NKBE,A31U2QT7SAL7K,5/9,1.0
B00005NKBE,A1K9Z2C35TXUX9,0/1,5.0
B00005NKBE,A2450XOH277JWM,0/1,5.0
B00005NKBE,A1M9XV0LOEXWWB,0/1,5.0
B00005NKBE,A1UGQKPUDNLMER,0/1,5.0
B00005NKBE,A236JEAC2P6MLT,0/1,5.0
B00005NKBE,A94F959ILLC0G,0/1,5.0
B00005NKBE,A2ASKUAIJMOAGL,0/1,5.0
B00005NKBE,A1K7MTGNIQ89RR,0/1,3.0
B00005NKBE,APRU373UYVK2Y,46/47,4.0
B00005NKBE,A3P049IKQGPDZB,0/1,4.0
B00005NKBE,A1U01IU34T1JVR,0/1,3.0
B00005NKBE,AWEOR1WZSMBEZ,0/1,4.0
B00005NKBE,A2MGGP3MVYBVX9,0/1,4.0
B00005NKBE,A2NGF128HTRD39,0/1,4.0
B00005NKBE,A1DAOK9LXC8CLO,0/1,3.0
B00005NKBE,AIOC7VE0PN3Z1,0/1,5.0
B00005NKBE,A9GC4B4688SW1,0/1,4.0
B00005NKBE,A1ZS23R8Z070H0,0/1,3.0
B00005NKBE,APL2H00RIDKN,1/3,2.0
B00005NKBE,A2198FZZMTJ38H,1/3,3.0
B00005NKBE,AIZ0YNUYUKYLW,1/3,5.0
B00005NKBE,A5KSBM3TCQT0T,0/2,4.0
B00005NKBE,A152C8GYY25HAH,0/2,2.0
B00005NKBE,AI345DWOQT367,0/2,5.0
B00005NKBE,A1JA52G1LCJT9U,0/2,4.0
B00005NKBE,A3RBDRJTS4PFU,1/4,2.0
B00005NKBE,A3VB1O5HOSW2HJ,2/6,3.0
B00005NKBE,A3UQ7P0LMBGD1W,2/6,5.0
B00005NKBE,A21CY2AHYNJWTZ,2/6,5.0
B00005NKBE,A2IITV9AEOFI5G,3/8,1.0
B00005NKBE,A2EYQLOSHMPUJH,0/3,5.0
B00005NKBE,A67MQYGLPIYRP,0/3,5.0
B00005NKBE,A97B72F4UI8FA,0/3,5.0
B00005NKBE,AOX06DNOTXV5G,1/6,2.0
B00005NKBE,A20JK8DT702CWE,2/8,5.0
B00005NKBE,A1IBC9XP2LICQL,0/5,2.0
B00005NKBE,A2F3SXHT6RBV81,1/7,2.0
B00005NKBE,A2MNO7A1UVEWBD,4/14,2.0
B00005NKBE,A12O1NBCQ75Z00,3/3,5.0
B00005NKBE,A2LYAGSQIU327M,3/3,5.0
B00005NKBE,A3TCY7Z1Y9LARZ,7/9,1.0
B00005NKBE,ANCOMAI0I7LVG,2/2,2.0
B00005NKBE,A1DRKVXO300RUE,2/2,4.0
B00005NKBE,A1VVL1EGU4KVAK,2/2,5.0
B00005NKBE,A1FMJJKSVQDDQ,2/2,4.0
B00005NKBE,A2H74FIBDN5NMR,2/2,5.0
B00005NKBE,A1TZ7C3MPR3R6L,2/2,4.0
B00005NKBE,A319SKSB556033,2/2,3.0
B00005NKBE,A1XTJHUO70MOCC,1/1,5.0
B00005NKBE,A2SG1VH08P1NAI,1/1,5.0
B00005NKBE,AOY6B5JOZQNWV,1/1,5.0
B00005NKBE,A23X7ROANA5ZST,1/1,5.0
B00005NKBE,A38O0AT0GZ0OD0,1/1,4.0
B00005NKBE,AYM2KAJW4F0ZK,1/1,5.0
B00005NKBE,A2VMT89TCSF105,1/1,3.0
B00005NKBE,A39UOTFLMU08JH,1/1,4.0
B00005NKBE,AAI26U01BCRG,1/1,5.0
B00005NKBE,A225X8FV77SHO4,1/1,3.0
B00005NKBE,A1CHOKV10NEI8X,1/1,5.0
B00005NKBE,ALBVA73GDMR1L,1/1,5.0
B00005NKBE,A4Z4NMDBNY5HU,1/1,4.0
B00005NKBE,A1PIAIVSXXEXBE,1/1,4.0
B00005NKBE,A2FS6OGMZMALTD,1/1,4.0
B00005NKBE,A3GKPMHV4U64IY,1/1,4.0
B00005NKBE,A3F1VCWTJI87X3,1/1,5.0
B00005NKBE,AH82LVIW332S6,1/1,4.0
B00005NKBE,A1XU2VGHMZEHG4,1/1,3.0
B00005NKBE,A3LZGLA88K0LA0,1/1,3.0
B00005NKBE,A40E27M4609PG,1/1,4.0
B00005NKBE,AT5OJT9JSJOOU,1/1,4.0
B00005NKBE,AP9XSW1NFUSD,1/1,5.0
B00005NKBE,AU4XZL8D2G6T9,1/1,4.0
B00005NKBE,A3H2QE9Y5IBEIO,3/4,1.0
B00005NKBE,A2N4E0RILLFQML,5/7,5.0
B00005NKBE,A2KB14WCZ1DVE3,2/3,2.0
B00005NKBE,A2RN2AO4BE6F4K,2/3,3.0
B00005NKBE,A160AB64G2E949,2/3,5.0
B00005NKBE,A15TNUM2PBS6F0,2/3,3.0
B00005NKBE,A10TPTT2OYMNIC,0/0,4.0
B00005NKBE,A1AVI9IYIJRZV6,0/0,5.0
B00005NKBE,A1XUVHHA0USAG1,0/0,4.0
B00005NKBE,A2Q70RUPHI5XBG,0/0,5.0
B00005NKBE,AIMI98OFC4LWP,0/0,5.0
B00005NKBE,ANGH6401L9Y0T,0/0,4.0
B00005NKBK,A11QCZR9949WYU,72/77,1.0
B00005NKBK,A2OPU2LQOABDDZ,37/40,1.0
B00005NKBK,A2GXGW95LG9115,20/23,1.0
B00005NKBK,AJX4EYHIV3F7E,0/1,1.0
6304031831.0,A1WD6DOAQW868W,37/37,1.0
6304031831.0,A1D6BW8LWXSWP6,42/43,4.0
6304031831.0,A2Y7F5XTKZ9RNC,30/30,1.0
6304031831.0,A319SKSB556033,24/25,5.0
6304031831.0,A275WB4PYH6227,23/24,4.0
6304031831.0,A2JN4UJD24H3ZH,18/18,1.0
6304031831.0,A19ICEADPN8GEJ,18/18,5.0
6304031831.0,AFPXSGNKYLZ6X,12/12,1.0
6304031831.0,ASB00OKMM24CQ,14/15,1.0
6304031831.0,AYMM2KV2UJDZ,9/9,1.0
6304031831.0,A341L184UFWNRU,9/9,1.0
6304031831.0,A337X8FQWDIJ9L,11/12,5.0
6304031831.0,A319SKSB556033,9/10,1.0
6304031831.0,A3GH4KUHY6KZVK,5/5,5.0
6304031831.0,A3HR2ON5N95DCF,4/4,5.0
6304031831.0,AGNN0WMWBF0NM,6/7,1.0
6304031831.0,A6VXZ1EEPRTLV,2/2,3.0
6304031831.0,A3L3ORBU5IXTMX,1/1,5.0
6304031831.0,A2CE0NP4S616NS,1/1,5.0
6304031831.0,A1XBCEVBHNMG1Z,1/1,4.0
6304031831.0,ANLEL1J3ZS8YP,1/1,5.0
6304031831.0,A2JN4UJD24H3ZH,1/1,1.0
6304031831.0,A12SOSGE110GSW,0/0,5.0
6304031831.0,A2WCRX5OQM6FED,0/0,2.0
6304031831.0,AVBMJZZ2BSHZ4,0/0,1.0
6304031831.0,A1MAXI805XE4PV,1/2,3.0
6304031831.0,AFY7JDUAMRCWX,4/7,4.0
6304031831.0,A6VFFRIHAXKRL,0/1,3.0
6304031831.0,A10OB2GKFRLWBV,0/1,2.0
6304031831.0,A12DH8Y33E9ZTI,0/2,3.0
B005245E2I,A2ON7U9BIRLQWD,5/5,4.0
B005245E2I,A2Q94GKIZ8ALLU,4/4,5.0
B005245E2I,A2VPYDHMWGXH00,0/0,5.0
B00005NKBL,A11QCZR9949WYU,72/77,1.0
B00005NKBL,A2OPU2LQOABDDZ,37/40,1.0
B00005NKBL,A2GXGW95LG9115,20/23,1.0
B00005NKBL,AJX4EYHIV3F7E,0/1,1.0
B001302UMW,AQ24AUYTOL1EZ,4/4,4.0
B001302UMW,A3AAK33K3BUUTM,2/2,4.0
B001302UMW,AF8C86SGYLH81,1/1,3.0
B001302UMW,A1J2XA4QEZ2P92,1/1,4.0
B001302UMW,A3F3D064D0QW95,1/1,3.0
B001302UMW,A13S996MN7ELCX,2/3,4.0
B001302UMW,A1Z4CVCTSAIZP8,1/2,3.0
6303386326.0,A3RX54RU8R8OMH,5/5,3.0
6303386326.0,A2TM0YF9FTH47M,4/4,4.0
6303386326.0,A3F31WV27FJMFM,1/1,5.0
6303386326.0,AO06D28390Y5U,3/4,5.0
6303386326.0,A11J8LBPSA1BQG,0/0,4.0
6303386326.0,A135NJ9UGMMLJS,0/0,3.0
6303386326.0,A3IHXWDGJXG96C,1/2,5.0
6303386326.0,A155VA03TZXK8G,0/1,5.0
6303293670.0,ANKFQMNL9E89N,4/4,5.0
B000AE8L20,A3LZGLA88K0LA0,13/14,1.0
B000AE8L20,A2J57EQ9KPGXR9,10/11,1.0
B000AE8L20,A3O10YZ4B1VQLL,4/4,1.0
B000AE8L20,AGDYOH34IRKUI,4/5,1.0
B000AE8L20,A3TFG0BDTG9VSU,2/3,3.0
B000AE8L20,A3EO3WLBUPA05N,2/3,1.0
B000AE8L20,AUQQITKMZVE1L,0/0,1.0
B000AE8L20,ANW14XNCDRXV9,0/0,3.0
B000AE8L20,AX3Z9PRRCDMYT,0/0,1.0
B000AE8L20,A2EDZH51XHFA9B,0/0,1.0
B000AE8L20,A1ZE03UDBN3TTZ,4/9,5.0
B000AE8L20,A1TLS9Q2O6D1SJ,4/10,4.0
B00199PPOM,AOR24EEJK372H,0/0,3.0
B00185J7KA,A5LJR6VZQS9SV,38/39,5.0
B00185J7KA,A1YTJCZ7AD9RZR,33/35,4.0
B00185J7KA,A2GCHG6U8HTVIT,5/5,4.0
B00185J7KA,A2A7NHE5HTK79N,6/7,4.0
B00185J7KA,A1MD6MXBHCRC0V,5/6,5.0
B00185J7KA,A3N8RZSXKN1OR2,1/1,4.0
B00185J7KA,AVCIAWHTON93E,1/1,5.0
B00185J7KA,A1DZSBTVCJ883,1/1,4.0
B00185J7KA,A3GN9I0UYV08LC,1/1,5.0
B00185J7KA,A1YANPSNHCKRYW,0/0,1.0
B00185J7KA,A1UFV4HALV2OXW,0/0,5.0
B00185J7KA,A18SDN3HYFVH2L,0/0,4.0
B00185J7KA,A1F72LRP98VC96,0/1,2.0
B002NEWO96,A1GGOC9PVDXW7Z,8/8,3.0
B000AXWH7G,A23VGBG17K5NJ3,6/6,5.0
B000AXWH7G,A2ZLROGIL2V7GV,8/9,4.0
B000AXWH7G,A96JD9312DHWC,9/11,5.0
B000AXWH7G,A1M4NJYP0WNL8Q,6/7,5.0
B000AXWH7G,A2CKJ6RSM4QXGH,2/2,5.0
B000AXWH7G,ATNEY4XLC11TM,6/8,5.0
B000AXWH7G,A23VGBG17K5NJ3,1/1,5.0
B000AXWH7G,A1URFVORN2XAW0,0/0,5.0
B000AXWH7G,A3RPRCSPZUYO8Y,0/0,5.0
B000AXWH7G,A30HYHW2LFZ62O,0/0,4.0
B000AXWH7G,A1846APUMCZE68,0/0,5.0
B000AXWH7G,A17ZQWVYCXHV4G,1/2,5.0
B000AXWH7G,A14CZ0Y7XNLXAR,0/0,5.0
B000AXWH7G,AG1ZRMHJLYXEE,0/0,5.0
B000AXWH7G,A31AFJV8QUXZYB,0/3,5.0
B0007NMJZ4,A2MNHO301C6X0B,11/13,5.0
B0007NMJZ4,A31YYS7JPOVJ1O,1/1,5.0
B00281DXKS,A1LT96VET3B1O9,1/1,4.0
B000CQQI9O,AJ5KC99KO8G75,20/20,3.0
B000CQQI9O,A3LZGLA88K0LA0,12/12,3.0
B000CQQI9O,ABO2ZI2Y5DQ9T,11/12,2.0
B000CQQI9O,A36DLUDQKKC2OM,3/3,5.0
B000CQQI9O,A1E4X0CXE1Z07J,2/2,1.0
B000CQQI9O,A30EM0J0QEXDH1,2/2,5.0
B000CQQI9O,A1YTXU5V9OEF69,2/2,5.0
B000CQQI9O,A3DRG1VCVCQC85,2/2,4.0
B000CQQI9O,A3E975KR2HRERX,1/1,1.0
B000CQQI9O,ACB47FNAHPR8,2/3,5.0
B000CQQI9O,A393ILLXJYIEHN,0/0,5.0
B000CQQI9O,A2X4PFSAC3732K,0/0,5.0
B000CQQI9O,A2LAYIJ279AP6L,0/0,4.0
B000CQQI9O,AWG2O9C42XW5G,0/0,5.0
B000CQQI9O,A2OEGZVK2T3V2D,0/0,5.0
B000CQQI9O,A1JB8UU5A9JQXX,0/0,4.0
B000CQQI9O,A2WPKGV2JWOHGY,0/0,5.0
B000CQQI9O,A24TLIGQMZ6L99,0/0,2.0
B000CQQI9O,AF36KAASYFODW,0/0,5.0
B000CQQI9O,A2031D17KLTFU0,0/0,4.0
B000CQQI9O,A1TD7TX8T5E5XS,5/8,2.0
B000UV00T0,AEOJWHZB5D4MU,2/2,1.0
B000CQQI9E,A10ODC971MDHV8,7/7,5.0
B000CQQI9E,A2EDZH51XHFA9B,6/6,5.0
B000CQQI9E,A3MLO4GAD2O9DL,4/4,4.0
B000CQQI9E,A1TJPMB7N776WS,3/3,4.0
B000CQQI9E,A1T33TVZY911MR,3/3,5.0
B000CQQI9E,AQE41QO3NEUMW,3/3,5.0
B000CQQI9E,A29Y2B2OVQNMLM,2/2,5.0
B000CQQI9E,A2IY9M330NKBW6,2/2,4.0
B000CQQI9E,A3SXCD1COAQQL1,1/1,5.0
B000CQQI9E,A1SJ2L7FX2YJXP,1/1,5.0
B000CQQI9E,A37IHRVO8JWYF2,1/1,5.0
B000CQQI9E,A3M2WW0PO34B94,5/7,4.0
B000CQQI9E,A2HQNLXED2YAWG,0/0,5.0
B000CQQI9E,A1SZTP5IICACUG,0/0,5.0
B000CQQI9E,A328S9RN3U5M68,0/0,5.0
B000CQQI9E,A3H4EV4UMST3HV,1/2,4.0
B000CQQI9E,A2I41GH40RH3YS,1/2,5.0
B000CQQI9E,ACH055GTTIGC9,0/1,5.0
B000CQQI9E,AVJ89LA6RG2YM,1/3,5.0
B000CQQI9E,A2W39GGRWSFU7K,0/3,4.0
6305104352.0,APEOO1ATR5VHB,1/1,3.0
6305104352.0,A3TOWW58YG50D2,0/0,1.0
6305104352.0,A2MBO4KJRMWEHG,0/0,4.0
6305104352.0,A1G5LJ8T1IGYC5,0/0,2.0
B0007N1JYG,A3RE4NXL86NBWT,3/3,5.0
B0007N1JYG,A1BIN3KPB5IJ44,1/1,5.0
B0007N1JYG,A39IG2CVZFO2CP,0/0,5.0
B0007N1JYG,A268O7SYZKRNUU,0/0,5.0
B0007N1JYG,A1F6VFONU9V9QI,0/0,5.0
B000AE8L2U,A1M0YAZ6JV488Z,21/23,1.0
B000AE8L2U,A17DTVZLCMB3EH,5/5,1.0
B000AE8L2U,A2J57EQ9KPGXR9,5/5,1.0
B000AE8L2U,A32CH196O6C7BA,5/6,1.0
B000AE8L2U,A3LZGLA88K0LA0,2/2,2.0
B000AE8L2U,A1TH4W2GCF2XJN,3/4,1.0
B000AE8L2U,A2QSTIJT46A68U,4/6,1.0
B000AE8L2U,A3HP7JU4ZORF52,0/0,2.0
B000AE8L2U,A2BJQSRSRCNY7S,0/0,1.0
B000AE8L2U,A3GKPMHV4U64IY,0/0,3.0
B000AE8L2U,AV24ZX6BI6DIK,0/0,1.0
B000AE8L2U,A22PXLUZI949NY,0/1,5.0
B000AE8L2U,A1O9FUTCC539KC,0/1,2.0
6304653638.0,A2BRHA6TTZE8HY,13/13,5.0
B0007NMJZO,A3RNC9BGR4J1ZF,30/31,5.0
B0007NMJZO,A3JHF1ET6L14JA,22/22,5.0
B0007NMJZO,ALKLNBMNQ03PA,9/9,5.0
B0007NMJZO,A125ENY3JH5IAL,4/4,5.0
B0007NMJZO,A2E8FT11ZKLR13,3/3,5.0
B0007NMJZO,A95XFTTCABM5T,2/2,4.0
B0007NMJZO,A2629SWI28E492,2/2,3.0
B0007NMJZO,A1MULS7CGP3LX6,1/1,5.0
B0007NMJZO,A31YYS7JPOVJ1O,1/1,5.0
B0007NMJZO,A297BXPTHULBST,1/1,4.0
B0007NMJZO,ADG536J5D7FJY,1/1,5.0
B0007NMJZO,A1PG1UXFWMJDA,1/1,5.0
B0007NMJZO,A23F413DF45XJA,0/0,5.0
B000IMM3XW,A1I7GHG2XNYO3J,1/1,4.0
B000IMM3XW,A3HCAU4SA674F1,1/1,4.0
B000IMM3XW,A1U1S8LF0UP9RC,1/1,5.0
B000IMM3XW,A1B88RMUJVEAJP,1/1,5.0
B000IMM3XW,AHKP7P4T2QDU5,1/1,5.0
B000IMM3XW,A1FE0B487RNI7M,1/1,4.0
B000IMM3XW,A3USBS1SKZIWJC,1/1,4.0
B000IMM3XW,AH9QYOWBYWRXJ,1/1,5.0
B000IMM3XW,A26445I3Q9KL8T,1/1,3.0
B000IMM3XW,A3Q4BPS221HV1M,1/1,5.0
B000IMM3XW,A2NP4TXHLHC7K9,1/1,5.0
B000IMM3XW,A2HEEGQG3H1ZL8,1/1,5.0
B000IMM3XW,A9998RE3AEA95,1/1,2.0
B000IMM3XW,A2P84ZRRE2ZL7D,1/1,4.0
B000IMM3XW,A12W9KCU29FFPE,1/1,4.0
B000IMM3XW,A3FRZCZB2459YS,1/1,3.0
B000IMM3XW,A2XYSHQH3BA1DR,1/1,5.0
B000IMM3XW,A3QZCA4LTTVGAD,1/1,5.0
B000IMM3XW,A37MEIQBSX7LKW,1/1,5.0
B000IMM3XW,A2GXQVOAL9C6B7,1/1,5.0
B000IMM3XW,ADTYEVWGHXQH9,1/1,4.0
B000IMM3XW,A31IAD02MID7DU,1/1,5.0
B000IMM3XW,A2F7KIN0SL00I6,1/1,5.0
B000IMM3XW,A1GUZ413L3AYN7,1/1,3.0
B000IMM3XW,A343O1Q10NRGIP,1/1,5.0
B000IMM3XW,AKO3NVJIHKUCZ,1/1,5.0
B000IMM3XW,A1QGM5DXAAX2JE,1/1,5.0
B000IMM3XW,A28HBJFDZWTEV9,1/1,4.0
B000IMM3XW,A2Z78M5D3JHK6O,1/1,4.0
B000IMM3XW,A2DKUXHLNZVAER,1/1,4.0
B000IMM3XW,A5PIAGYOIGDND,1/1,4.0
B000IMM3XW,A2NX99GVAX4TRP,1/1,4.0
B000IMM3XW,A1OW7A7HW60ZVV,1/1,4.0
B000IMM3XW,A182CY2NWMR6XT,1/1,5.0
B000IMM3XW,A1LIKH86WJVX0R,1/1,5.0
B000IMM3XW,AA7F9CIBYML1O,1/1,5.0
B000IMM3XW,AJ7AZG6F1VMN,1/1,4.0
B000IMM3XW,A16688KNH19Z1D,1/1,5.0
B000IMM3XW,A1SVG5OCNU9H2I,1/1,4.0
B000IMM3XW,A2UW01NTA35CSJ,1/1,4.0
B000IMM3XW,A2HH9TP421NYMF,1/1,5.0
B000IMM3XW,A3G4ZL86IZPA1A,1/1,4.0
B000IMM3XW,A2OB3C8ORTEJHW,1/1,4.0
B000IMM3XW,A2EUR74UXH5PQW,1/1,4.0
B000IMM3XW,A1AK83SLJFZ9JJ,1/1,5.0
B000IMM3XW,A1Y98RH80ALUZM,1/1,4.0
B000IMM3XW,ARJ1J0HAF2X04,3/4,4.0
B000IMM3XW,A1H44JBJ58JFM8,3/4,5.0
B000IMM3XW,AFRJXBC0PSRSA,3/4,4.0
B000IMM3XW,A35D2FEY1W8ZG6,5/7,5.0
B000IMM3XW,A34KBK8ORA5GRV,11/16,5.0
B000IMM3XW,A38FW1YZWPAQVW,8/12,3.0
B000IMM3XW,A3VVUIQQI0N3RS,6/9,5.0
B000IMM3XW,A10ZE8HITPZ503,6/9,3.0
B000IMM3XW,A3USRUCHAOC3MT,4/6,5.0
B000IMM3XW,A15MY0ZBX0L30U,4/6,1.0
B000IMM3XW,A2EHFKT56J7NN7,2/3,5.0
B000IMM3XW,AJKTRSWJ3M43B,2/3,4.0
B000IMM3XW,A2NKK3IRS4PT98,2/3,4.0
B000IMM3XW,AAIL33CYCT47J,2/3,4.0
B000IMM3XW,A22QTZ5F98PSBS,2/3,5.0
B000IMM3XW,A2DN7RUNX06BZ1,2/3,4.0
B000IMM3XW,A2DU061PO9VCPV,2/3,4.0
B000IMM3XW,A3PR5LJK9MSWGJ,2/3,5.0
B000IMM3XW,AXTS0PEDIRUIX,2/3,4.0
B000IMM3XW,A169APAWELU34D,0/0,5.0
B000IMM3XW,AWG2O9C42XW5G,0/0,5.0
B000IMM3XW,AV663ODS3GJQV,0/0,4.0
B000IMM3XW,A2X5P234SL29F1,0/0,4.0
B000IMM3XW,ABTKLCZQ5I1QX,0/0,5.0
B000IMM3XW,A2XOS0D485JSMM,0/0,3.0
B000IMM3XW,A168KINQ59CZOZ,0/0,5.0
B000IMM3XW,A2K579MRVOOYWV,0/0,5.0
B000IMM3XW,A1VHDGG2CXBQ6T,0/0,3.0
B000IMM3XW,A2DHD27VFW3TGR,0/0,4.0
B000IMM3XW,A3U4EC5MMTXH09,0/0,3.0
B000IMM3XW,A39GB8QKJDWKRK,40/45,5.0
B000IMM3XW,A1P2NBM3P3TS2X,54/67,4.0
B000IMM3XW,A1YHKSTVSYEYTU,10/10,4.0
B000IMM3XW,A2ME7OU7ZND377,19/22,4.0
B000IMM3XW,AWHW07LV634F4,12/13,4.0
B000IMM3XW,A1K5OQD02J8IGY,8/8,5.0
B000IMM3XW,A2Q2QATGQ3XT3F,8/8,5.0
B000IMM3XW,A2WTJMZ29ES36C,11/12,4.0
B000IMM3XW,A1L2NJITUBV76D,14/16,4.0
B000IMM3XW,ATS1HA5M3EPZ4,13/15,5.0
B000IMM3XW,A1TJIJKKN15KR9,0/0,4.0
B000IMM3XW,A3O536E2YOKK4Y,0/0,5.0
B000IMM3XW,A1ROX08K5WB3PZ,0/0,5.0
B000IMM3XW,A2TYD5BZEYM2LC,0/0,5.0
B000IMM3XW,A1A9ZXLFZXNJB3,0/0,5.0
B000IMM3XW,A1HMVPBXKWOPXT,0/0,5.0
B000IMM3XW,A215WH6RUDUCMP,0/0,5.0
B000IMM3XW,A2TT67XDUH8EB6,0/0,4.0
B000IMM3XW,A1RVNXSIMW0NBN,0/0,4.0
B000IMM3XW,A370Z6I5GBWU44,0/0,4.0
B000IMM3XW,A2XU5W7Z07642V,0/0,4.0
B000IMM3XW,A150SDVSXZ8JZA,0/0,5.0
B000IMM3XW,A1ULPBKPSPP0VJ,0/0,5.0
B000IMM3XW,A1LT0797LJ6HWL,0/0,5.0
B000IMM3XW,A3RZBOL3HHNED8,0/0,5.0
B000IMM3XW,A1J703AP9TJX0Q,0/0,5.0
B000IMM3XW,A1B8HI3VREI1H3,0/0,4.0
B000IMM3XW,ADA2BMGVFI8GQ,0/0,4.0
B000IMM3XW,A27TQA0XCZUXZY,0/0,4.0
B000IMM3XW,A2C21DQ4FQARGV,0/0,5.0
B000IMM3XW,A3TA1UJWRJF9NC,0/0,5.0
B000IMM3XW,AQZH7YTWQPOBE,0/0,5.0
B000IMM3XW,A26IVJJTXOE85B,0/0,5.0
